name,aquifertype,label,latitude,longitude,datasource,status,welltagno,emsid,uniqueID,URLAQRTReport,CMSLiteURL,elevation,FID,summary,obswellcode,GlobalID_2,CreationDate,Creator,EditDate,Editor,x,y,wkid
OBS WELL 264 - Mt. Kobau,,OBS Well 264,49.118880,-119.678384,MANUAL,ACTIVE,62733,1401811,264,http://aqrt.nrs.gov.bc.ca/Report/Show/2164/OW264.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=5555BB6C879E4CDEAE14BA618ECB5C90,,40,Observation Well 264 was included in the network in 1980. It is located in an unmapped bedrock aquifer in the Mt. Kobau area. It was initially established for a Federal groundwater study prior to inclusion in the network to monitor baseline groundwater levels.      ,264,b4679c0c-52b8-4eeb-986e-6890e3a4a750,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13322536.76584186,6295056.968624078,102100
OBS WELL 303 - Qualicum Beach (Yambury Rd.),,OBS Well 303,49.341200,-124.387477,MANUAL,ACTIVE,43750,E207632,303,http://aqrt.nrs.gov.bc.ca/Report/Show/2218/OW303.GroundwaterChart.pdf,,,41,"Observation Well 303 was established in 1988. It is located in surficial aquifer 217,  a  IB  aquifer near Qualicum Beach. It was established to monitor water levels in developed aquifers.  ",303,e66aa7df-e3fb-4fa0-a7d6-44a312428e76,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13846750.600700028,6332955.454333014,102100
OBS WELL 352 - Whistler (Lakeshore Dr),,OBS Well 352,50.160988,-122.926107,MANUAL,ACTIVE,84690,E252910,352,http://aqrt.nrs.gov.bc.ca/Report/Show/2256/OW352.GroundwaterChart.pdf,,,42,"Observation Well 352 was established in 2003. It is located in surficial aquifer 390,  a  IA  aquifer near Whistler. It was established to monitor water levels in developed aquifers. ",352,45695673-f636-4cf3-a173-4af79cb5783c,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13684071.636439463,6474202.947320054,102100
OBS WELL 387 - Penticton Creek Watershed,,OBS Well 387,49.669676,-119.380215,TELEMETRY,ACTIVE,94930,E277649,387,http://aqrt.nrs.gov.bc.ca/Report/Show/2314/OW387.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=B52DE6431A6947A2A7472B7387C87300,,43, Observation Well 387 was established in 2008. It is located in an  unmapped  bedrock aquifer in the Penticton Creek Watershed  east of Naramata. It was established to monitor upland recharge and effects of climate change.  ,387,c9542c7f-9b26-4337-b30d-8d7f13f53c5d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13289344.74459152,6389264.858361117,102100
OBS WELL 417 - Dawson Creek Area / Groundbirch (267 RD AND 214 RD),,OBS Well 417,55.833340,-120.871105,TELEMETRY,ACTIVE,104708,E290171,417,http://aqrt.nrs.gov.bc.ca/Report/Show/2384/OW417.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=F154D2AD70B643AA97F5AD0C0BA3F6EB,,44,"Observation Well 417 was drilled in 2011. It is located in bedrock Aquifer 591,  a  IIIC  aquifer in the Willow Valley area. It was established to monitor water levels in a developed aquifer in an area with intense natural gas activity.  ",417,8aa9c950-b055-44f1-a605-793618af09df,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13455309.860220304,7525309.649629875,102100
OBS WELL 058 - North Saanich (Mainwaring Rd.),,OBS Well 058,48.631187,-123.417530,TELEMETRY,ACTIVE,20142,1401052,58,http://aqrt.nrs.gov.bc.ca/Report/Show/2070/OW058.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=795614966D754F048526F77D6EF8B0C5,,45,"Observation Well 058 was established in 1966. It is located in surficial aquifer 610,  a  IIB  aquifer in North Saanich. It was established to collect baseline data on ground water levels.  ",058,ee162618-687c-44b3-8797-46475170e76b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:30 PM",RTURGANO_governmentofbc,-13738776.594563566,6212511.678192206,102100
OBS WELL 265 - North Saanich (Gleneg Road),,OBS Well 265,48.645078,-123.461942,TELEMETRY,ACTIVE,30098,1401814,265,http://aqrt.nrs.gov.bc.ca/Report/Show/2166/OW265.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=097AC23B496C4656B52FC5A38D55B4F3,,46,"Observation Well 265 was established in 1980. It is located in bedrock aquifer 608,  a  IIB  aquifer in North Saanich. It was initially established for a groundwater research project (Ardmore Study).  ",265,b308080f-5f52-4819-ac3c-a50a7b2dbd1d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13743720.515788674,6214851.7354392195,102100
OBS WELL 304 - Parksville (Despard Rd. At Springwood Park),,OBS Well 304,49.310444,-124.330671,MANUAL,ACTIVE,58215,E207633,304,http://aqrt.nrs.gov.bc.ca/Report/Show/2220/OW304.GroundwaterChart.pdf,,,47,"Observation Well 304 was established in 1988. It is located in surficial aquifer 217,  a  IB  aquifer near Parksville. It was established to monitor water levels in developed aquifers.  ",304,a49fc1a2-01fd-4b6a-a30f-18b3bf377155,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13840426.985706026,6327702.3551189955,102100
OBS WELL 060 -  North Saanich (Littlewood Rd.),,OBS Well 060,48.658632,-123.430399,TELEMETRY,ACTIVE,20143,1401054,60,http://aqrt.nrs.gov.bc.ca/Report/Show/2072/OW060.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=BED95EE7932C42A1AFC0BC7962013097,,48,"Observation Well 060 was established in 1966. It is located in surficial aquifer 609, a IIIB  aquifer in North Saanich. It was established to collect baseline data on ground water levels.  ",060,f86cebbc-815d-41f1-bf60-e0780a9caefa,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:31 PM",RTURGANO_governmentofbc,-13740209.165090583,6217135.643516351,102100
OBS WELL 388 - Nanaimo (Benson Meadows Park),,OBS Well 388,49.177173,-124.035823,TELEMETRY,ACTIVE,85327,E282789,388,http://aqrt.nrs.gov.bc.ca/Report/Show/2324/OW388.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=A92243365CE74BCB98FF457CCC3BF58E,,49,"Observation Well 388 was established in 2010. It is located in bedrock aquifer 211,  a  IIIC  aquifer near Nanaimo. It was established to monitor water levels in developed aquifers.  ",388,b23c8140-73b6-496a-b1fa-7c88441ad831,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13807604.65648461,6304977.59015467,102100
OBS WELL 353 - Langley (196 St Near 36 Ave),,OBS Well 353,49.067171,-122.679967,TELEMETRY,ACTIVE,84689,E252909,353,http://aqrt.nrs.gov.bc.ca/Report/Show/2258/OW353.GroundwaterChart.pdf,,,50,"Observation Well 353 was established in 2004. It is located in surficial aquifer 41 (Brookswood Aquifer),  a  IA  aquifer in Langley. It was established to monitor water levels in developed aquifers.  ",353,2fb64a06-8aaf-4a18-b232-1c049a3406a4,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13656671.456975603,6286266.60242318,102100
OBS WELL 418 - Dawson Creek Area / Farmington (235 Rd And Sweetwater Rd),,OBS Well 418,55.909962,-120.453376,TELEMETRY,ACTIVE,104709,E290172,418,http://aqrt.nrs.gov.bc.ca/Report/Show/2374/OW418.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=BFB8CC9D0E294B52BF39EFAF3E6B1BEA,,51,"Observation Well 418 was drilled in 2011. It is located in bedrock Aquifer 593,  a  IIIB  aquifer in the Sweetwater area. It was established to monitor water levels in a developed aquifer.  ",418,6cff9aca-daae-49b2-9496-1767223eaf18,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13408808.48065072,7540512.476751508,102100
OBS WELL 268 - Denman Island (Denman Road),,OBS Well 268,49.534539,-124.768880,TELEMETRY,ACTIVE,62734,1401817,268,http://aqrt.nrs.gov.bc.ca/Report/Show/2168/OW268.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=92562B3491BB4B4B995C1D138CADA59D,,52,"Observation Well 268 was established in 1981. It is located in bedrock aquifer 740,  a  IIA  aquifer on Denman Island. It was established to monitor water levels in developed aquifers.  ",268,93f424ca-9dcf-4639-98c0-ba6d81696670,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13889208.188447054,6366053.033932033,102100
OBS WELL 065 - Sidney (Victoria International Airport),,OBS Well 065,48.649185,-123.413280,TELEMETRY,ACTIVE,25891,1400051,65,http://aqrt.nrs.gov.bc.ca/Report/Show/2074/OW065.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=8F94EBC986204F4DA27CC62746DA7AD4,,53,"Observation Well 065 was established in 1975. It is located in bedrock aquifer 608,  a  IIB  aquifer in North Saanich. It was initially established for a groundwater research project.  ",065,da5b73ac-7617-4870-8cec-3f46ae257023,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 3:31 PM",RTURGANO_governmentofbc,-13738303.486727692,6215543.718011453,102100
OBS WELL 420 - Dawson Creek Area (229 Rd And 212 Rd),,OBS Well 420,55.809440,-120.380059,TELEMETRY,ACTIVE,104711,E290174,420,http://aqrt.nrs.gov.bc.ca/Report/Show/2386/OW420.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=5DE35572F0044BC9AA7D8867F4D92E4B,,54,"Observation Well 420 was drilled in 2011. It is located in bedrock Aquifer 593,  a  IIIB  aquifer in the Bessborough and Dawson Creek area. It was established to monitor water levels in a developed aquifer. ",420,1f9138b4-36e7-45be-bdc4-44946a0aa1bd,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13400646.869544229,7520573.70022216,102100
OBS WELL 389 - Qualicum Beach (W. Island Hwy),,OBS Well 389,49.359918,-124.475965,TELEMETRY,ACTIVE,102925,E284491,389,http://aqrt.nrs.gov.bc.ca/Report/Show/2316/OW389.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=70EF19A32DB4406CB57453F8A49730CA,,55,"Observation Well 389 was established in 2010. It is located in surficial aquifer 664,  a  IA  aquifer in Qualicum Beach. It was established to monitor water levels in developed aquifers. ",389,354217fa-265d-43e0-b3b7-5af2e0490a75,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13856601.039801344,6336154.080373502,102100
OBS WELL 354 - Langley (238 St Near 50 Ave),,OBS Well 354,49.093924,-122.564742,TELEMETRY,ACTIVE,84688,E254409,354,http://aqrt.nrs.gov.bc.ca/Report/Show/2260/OW354.GroundwaterChart.pdf,,,56,"Observation Well 354 was established in 2004. It is located in surficial aquifer 35 (Hopington AB Aquifer),  a  IA  aquifer in Langley. It was established to monitor water levels in developed aquifers.  ",354,928b32d6-37a2-4510-9387-ac72b95514fe,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13643844.66864895,6290813.384524623,102100
OBS WELL 272 - Abbotsford (34288 Farmer Rd),,OBS Well 272,49.008640,-122.275473,TELEMETRY,ACTIVE,49293,1401922,272,http://aqrt.nrs.gov.bc.ca/Report/Show/2170/OW272.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=F143DC8A81D14513B63E4C9EE1F95AF6,,57,"Observation Well 272 was established in 1981. It is located in surficial aquifer 15 (Abbotsford Aquifer),  a  IA  aquifer near Abbotsford. It was established to monitor water levels in developed aquifers and effects of pumping under ARDSA Project.  ",272,24e0c703-f8cd-426e-b2c7-d4ca0f3c82ef,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13611643.390866673,6276327.548412976,102100
OBS WELL 071 - Saanich (Cordova Bay Road),,OBS Well 071,48.530395,-123.374833,MANUAL,ACTIVE,2133,1401210,71,http://aqrt.nrs.gov.bc.ca/Report/Show/2076/OW071.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=3410759DBFCD4C7E91D8CC1E77DC6304,,58,"Observation Well 071 was established in 1976. It is located in surficial aquifer 616,  a  IIC  aquifer at Cordova Bay in Saanich. It was established to collect baseline data on ground water levels.  ",071,b5313f73-1fff-4ddd-b6a1-1ed45feeba23,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13734023.586265162,6195551.669829442,102100
OBS WELL 306 - Beaverdell (Hwy 33 & 42nd Ave.),,OBS Well 306,49.438271,-119.086497,TELEMETRY,ACTIVE,58685,E207754,306,http://aqrt.nrs.gov.bc.ca/Report/Show/2222/OW306.GroundwaterChart.pdf,,,59,"Observation Well 306 was established in 1989. It is located in surficial aquifer 482,  a  IIIA  aquifer at Beaverdell. It was established to monitor water levels in developed aquifers.  ",306,9c1c8072-998b-498f-87ca-9f55055c0075,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13256648.206394698,6349556.66691955,102100
OBS WELL 422 - Logan Lake (Pikes Road South Of Chartrand Creek),,OBS Well 422,50.487826,-120.829059,MANUAL,ACTIVE,80135,E289510,422,http://aqrt.nrs.gov.bc.ca/Report/Show/2376/OW422.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=C1D6AC922B7E4BE284648017F17B2ED6,,60,Observation Well 422 was included in the network in 2011. It is located in an unmapped aquifer west of Logan Lake. It was established to collect baseline data on groundwater levels.      ,422,ef075574-da22-4adc-8015-9ae5665db356,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:17 PM",RTURGANO_governmentofbc,-13450629.32091041,6531191.281305479,102100
OBS WELL 390 - Cedar (Holden-Corso Rd),,OBS Well 390,49.108143,-123.823252,MANUAL,ACTIVE,104541,E285289,390,http://aqrt.nrs.gov.bc.ca/Report/Show/2326/OW390.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=2A364D321F654EEC9C56624EF4CF7D3E,,61,"Observation Well 390 was established in 2011. It is located in bedrock aquifer 162,  a  IIA  aquifer in Cedar. It was established to monitor water levels in developed aquifers.  ",390,009ff49c-dccb-4879-84a3-7b28515b33f4,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13783941.361007191,6293230.959209065,102100
OBS WELL 355 - Chemainus (Mt Sicker Rd.),,OBS Well 355,48.874722,-123.703616,TELEMETRY,ACTIVE,81682,E254993,355,http://aqrt.nrs.gov.bc.ca/Report/Show/2262/OW355.GroundwaterChart.pdf,,,62,"Observation Well 355 was established in 2004. It is located in surficial aquifer 172,  a  IA  aquifer near Westholme. It was established to monitor water levels in developed aquifers.  ",355,5dd030d6-65d3-44af-8e9c-633ad088c245,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13770623.542406648,6253631.01080696,102100
OBS WELL 074 - Ootischenia (Aaron Rd. - Castlegar Golf Course),,OBS Well 074,49.310352,-117.613385,MANUAL,ACTIVE,20128,1401039,74,http://aqrt.nrs.gov.bc.ca/Report/Show/2086/OW074.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=05631A4B8CBF4897A47E1ADF1BEDD1C0,,63,"Observation Well 074 was established in 1966. It is located in surficial aquifer 507,  a  IIA  aquifer near Castlegar. It was established to collect baseline data on ground water levels.  ",074,df58d1d5-6ade-4e25-8948-189986d7121e,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13092662.12867324,6327686.6465165205,102100
OBS WELL 075 - Keremeos (6th Ave & 5th St.),,OBS Well 075,49.206352,-119.825322,TELEMETRY,ACTIVE,20533,1401030,75,http://aqrt.nrs.gov.bc.ca/Report/Show/2088/OW075.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=853D08C40CEB41FE96E9A8D68F215A90,,64,"Observation Well 075 was established in 1967. It is located in surficial aquifer 259 , a  IIA  aquifer at Keremeos. It was established initially for a groundwater research project (ARDA Project).  ",075,b85b9c5f-0983-45dc-893b-449bddfec9a1,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13338893.82918004,6309947.820100439,102100
OBS WELL 180 - Armstrong (Spallumcheen Way & Crozier Rd.),,OBS Well 180,50.403550,-119.217005,TELEMETRY,ACTIVE,32340,1400951,180,http://aqrt.nrs.gov.bc.ca/Report/Show/2124/OW180.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=D96712B3C6B848DDBE7480BA495561DB,,65,"Observation Well 180 was established in 1972. It is located in surficial aquifer 353,  a  IA  aquifer south of Armstrong. It was established to collect baseline data on ground water levels.  ",180,0231bb04-9c18-4ef4-ac8b-23385e9e4e34,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:02 PM",RTURGANO_governmentofbc,-13271176.290499149,6516459.141522498,102100
OBS WELL 391 - Little Qualicum (Meadowood Way),,OBS Well 391,49.329830,-124.560056,TELEMETRY,ACTIVE,104501,E285309,391,http://aqrt.nrs.gov.bc.ca/Report/Show/2318/OW391.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=19F3E4168FF14567AA45E8B5128AD2AB,,66,"Observation Well 391 was established in 2011. It is in surficial aquifer 662,  a  IIC  aquifer in Little Qualicum Village. It was established to monitor water levels in developed aquifers.  ",391,aa8190b2-c05c-4575-8fc9-28f56940eb74,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13865962.00710164,6331013.085457632,102100
OBS WELL 356 - Winfield (Jim Bailey Rd.),,OBS Well 356,50.008437,-119.391804,TELEMETRY,ACTIVE,81678,E255033,356,http://aqrt.nrs.gov.bc.ca/Report/Show/2264/OW356.GroundwaterChart.pdf,,,67,"Observation Well 356 was established in 2004. It is located in surficial aquifer 344,  a  IB  aquifer at Winfield. It was established to monitor water levels in developed aquifers.  ",356,adedd19c-b718-4ded-aaf6-40931280e167,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13290634.826170322,6447737.109020681,102100
OBS WELL 080 - Clinton (Rodeo Grounds Cariboo Hwy 97n),,OBS Well 080,51.073276,-121.587147,MANUAL,ACTIVE,20593,1401070,80,http://aqrt.nrs.gov.bc.ca/Report/Show/2090/OW080.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=083BEAFD00EB4F14B855133DD11522E3,,68,"Observation Well 080 was established in 1967. It is located in surficial aquifer 921,  a  IIIC  aquifer at Clinton. It was established to collect baseline data on ground water levels.  ",080,15a38e5a-9116-46e6-866a-53d9b4fc9166,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13535019.2910469,6634265.6483791,102100
OBS WELL 423 - Hat Creek (Aq 133 1c Confluence Of Bonaparte R & Hat Cr),,OBS Well 423,50.885836,-121.403891,MANUAL,ACTIVE,106325,E289511,423,http://aqrt.nrs.gov.bc.ca/Report/Show/2376/OW422.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=C982978ECD204197B7C455317A625EE2,,69,"Observation Well 423 was included in the network in 2012.  It is located in aquifer 133,  a  IC  aquifer near the confluence of the Bonaparte River and Hat Creek.  It was established to monitor aquifer storage and recharge.  ",423,f27b21b5-94fd-4490-a577-bbf3f8f171fc,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13514619.326442087,6601124.223773562,102100
OBS WELL 309 - Golden (Highway 95 & Almberg Rd.),IIB,OBS Well 309,51.259329,-116.918728,TELEMETRY,ACTIVE,59115,E208036,309,http://aqrt.nrs.gov.bc.ca/Report/Show/2172/OW309.GroundwaterChart.pdf,,,70,"Observation Well 309 was established in 1989. It is located in surficial aquifer 450,  a  IIB  aquifer south of Golden. It was established to monitor water levels in developed aquifers.  ",309,416811dd-cf6b-411a-85ce-9ef0591fadb9,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13015333.265157258,6667294.855265732,102100
OBS WELL 185 - Salmon River (Salmon River Road Se Salmon Arm),,OBS Well 185,50.510825,-119.354449,TELEMETRY,ACTIVE,30438,1400001,185,http://aqrt.nrs.gov.bc.ca/Report/Show/2126/OW185.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=00B5493921954325975A371014EF793A,,71,"Observation Well 185 was included in the network in 1974. It is located in sand aquifer 98, a IIC aquifer in the Salmon River Valley. It was initially established for a groundwater research project (Salmon River Study).",185,08660276-a866-42b1-8656-faa68f5c368b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:43 AM",RTURGANO_governmentofbc,-13286476.48659174,6535216.258726783,102100
OBS WELL 316 - Gabriola Island (Oyster Way),,OBS Well 316,49.138625,-123.767724,TELEMETRY,ACTIVE,7895,E217414,316,http://aqrt.nrs.gov.bc.ca/Report/Show/2228/OW316.GroundwaterChart.pdf,,,72,"Observation Well 316 was established in 1992. It is located in bedrock aquifer 709,  a  IIA  aquifer on Gabriola Island. It was established to monitor water levels in developed aquifers.  ",316,9db99d93-73ae-416b-8e06-b205e63ad2ab,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13777760.012322424,6298415.973759862,102100
OBS WELL 392 - Nanoose (Dawson Rd Deep),,OBS Well 392,49.277942,-124.243617,TELEMETRY,ACTIVE,104499,E285436,392,http://aqrt.nrs.gov.bc.ca/Report/Show/2328/OW392.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=8C52B4860F4849D6A031035111599BB2,,73,"Observation Well 392 was established in 2011. It is located in surficial aquifer 1098,  a  IIC  aquifer in Nanoose. It was established to monitor water levels in developed aquifers.  ",392,2e5fab3d-c5c1-4d42-ac9b-fef4d3c43c66,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13830736.178754508,6322154.603446503,102100
OBS WELL 424 - Coombs (Shawn Rd),,OBS Well 424,49.314000,-124.408416,TELEMETRY,ACTIVE,107378,E292371,424,http://aqrt.nrs.gov.bc.ca/Report/Show/2378/OW424.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=F82AAE92D81147FBA48B60ECF49D8FA5,,74,"Observation Well 424 was established in 2013.  It is located in surficial aquifer 216,  a  IB  aquifer in Coombs.  It was established to monitor groundwater levels in a developed aquifer.  ",424,949fda9b-5d67-4915-874e-0d25db4ac68b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13849081.519517748,6328309.549235837,102100
OBS WELL 357 - Abbotsford (30244 Taylor Rd),,OBS Well 357,49.118341,-122.387117,MANUAL,ACTIVE,84687,E255153,357,http://aqrt.nrs.gov.bc.ca/Report/Show/2266/OW357.GroundwaterChart.pdf,,,75,"Observation Well 357 was established in 2004. It is located in surficial aquifer 29,  a  IIIC  aquifer near Mount Lehman. It was established to monitor water levels in developed aquifers.  ",357,58720f92-c55b-4ce6-9ff3-291aa5263caf,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13624071.544096794,6294965.29308636,102100
OBS WELL 081 - 83 Mile (Cariboo Hwy 97n),,OBS Well 081,51.431152,-121.380211,MANUAL,ACTIVE,20697,1401071,81,http://aqrt.nrs.gov.bc.ca/Report/Show/2092/OW081.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=EE1E1168532A4496A725747F876C0753,,76,"Observation Well 081 was established in 1967. It is located in bedrock aquifer 124,  a  IIIB  aquifer at 83 Mile. It was established to collect baseline data on ground water levels.  ",081,af70e79a-93a7-4cbb-91dc-c343ab5a25cf,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13511983.280900104,6697916.813337019,102100
OBS WELL 275 - Surrey (36th Ave Near 194th St.),,OBS Well 275,49.067543,-122.684388,TELEMETRY,ACTIVE,44939,1401925,275,http://aqrt.nrs.gov.bc.ca/Report/Show/2160/OW275.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=70FD33A935D84C358F87D1E2B992C750,,77,"Observation Well 275 was established in 1981. It is located in surficial aquifer 41 (Brookswood Aquifer),  a  IA  aquifer in Langley. It was established to monitor water levels in developed aquifers and effects of pumping.  ",275,22833518-88cc-4626-8161-1c6b8e30e9fa,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13657163.600444404,6286329.808562035,102100
OBS WELL 310 - Bowser (Deep Bay North At Gainsburg Rd.),,OBS Well 310,49.448724,-124.716175,TELEMETRY,ACTIVE,37367,E208101,310,http://aqrt.nrs.gov.bc.ca/Report/Show/2224/OW310.GroundwaterChart.pdf,,,78,"Observation Well 310 was established in 1990. It is located in surficial aquifer 416,  a  IIB  aquifer near Bowser. It was established to monitor water levels in developed aquifers.  ",310,72f0de16-febb-4bdc-8da3-731ae7942b9d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13883341.094684796,6351346.311521202,102100
OBS WELL 425 - Qualicum (Spider Lake Rd. Deep),,OBS Well 425,49.364563,-124.614335,MANUAL,ACTIVE,107878,E292372,425,http://aqrt.nrs.gov.bc.ca/Report/Show/2390/OW425.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=AAEE5671817C49DBB997B9D483E862DC,,79,Observation Well 425 was included in the network in 2013.  It is located in an unmapped surficial aquifer beneath aquifer 662   adjacent to Spider Lake. It was established to collect baseline data on groundwater levels.  This well is nested with observation well 426.  ,425,4876c86a-ecdd-4f62-b288-38a93966657d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13872004.31774241,6336948.029882771,102100
OBS WELL 196 - Gabriola Island (Buttercup Rd.),,OBS Well 196,49.171565,-123.804973,TELEMETRY,ACTIVE,26709,1400064,196,http://aqrt.nrs.gov.bc.ca/Report/Show/2128/OW196.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=DD9C3A8FBBDD4A69918A87E080FD6C96,,80,"Observation Well 196 was established in 1973. It is located in bedrock aquifer 709,  a  IIA  aquifer on Gabriola Island. It was initially established for a groundwater research project.  ",196,c0786b65-83ac-4d6e-83ef-32eaf4cecb7b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:02 PM",RTURGANO_governmentofbc,-13781906.552034983,6304022.682403572,102100
